time	position	velocity
4.999999999999938	1.0872553597573273	-0.007291360806562885
5.009999999999938	1.087181356458268	-0.007798696516715818
5.019999999999937	1.0871023064020695	-0.008300466832203873
5.029999999999937	1.0870182650485238	-0.008796693845115578
5.039999999999937	1.086929287636682	-0.009287399795429847
5.049999999999937	1.0868354291833873	-0.009772607068069164
5.0599999999999365	1.086736744481835	-0.010252338189972494
5.069999999999936	1.086633288100165	-0.010726615827187886
5.079999999999936	1.08652511438008	-0.011195462781984782
5.089999999999936	1.086412277435495	-0.011658901989986023
5.099999999999936	1.0862948311512128	-0.012116956517319545
5.1099999999999355	1.0861728291816308	-0.012569649557789756
5.119999999999935	1.0860463249494738	-0.013017004430068597
5.129999999999935	1.085915371644555	-0.013459044574906263
5.139999999999935	1.0857800222225662	-0.01389579355236158
5.149999999999935	1.0856403294038932	-0.014327275039052031
5.159999999999934	1.0854963456724616	-0.014753512825423405
5.169999999999934	1.0853481232746067	-0.015174530813039069
5.179999999999934	1.0851957142179731	-0.015590353011888842
5.189999999999934	1.0850391702704385	-0.01600100353771745
5.199999999999934	1.0848785429590666	-0.016406506609372543
5.209999999999933	1.0847138835690846	-0.016806886546172274
5.219999999999933	1.084545243142888	-0.0172021677652924
5.229999999999933	1.0843726724790699	-0.017592374779172887
5.239999999999933	1.084196222131479	-0.017977532192944
5.2499999999999325	1.0840159424082996	-0.018357664701871862
5.259999999999932	1.0838318833711602	-0.018732797088823448
5.269999999999932	1.083644094834265	-0.01910295422175099
